IDADE,FX_ID,SEXO,EL01,VP01,VP02,VP03,VP04,VP05,CONF01A,CONF01B,CONF01C,CONF01D,CONF01E,STF01,CN01,CC01A,CC01B,CC01C,CC01D,CC01E,CC01F,TE01,VA01_1,VA01_2,VA01_3,RACA,RELIGIAO,CLASSE,REND1,REND2,ALFABETIZACAO,ESCOLARIDADE,OCUPACAO,REGIAO,TIPO_COLETA,FATOR_POND,DATA_ENTREVISTA,TELEFONE_FIXO,FILTRO1,FILTRO2,ID,Nquest
23.0,2.0,2.0,2.0,1.0,,,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,,9.0,4.0,10.0,2.0,1.0,5.0,98.0,6.0,1.0,11.0,2.0,1.0,1.0,1.216129,2021-09-18,1.0,1.0,1.0,157260771.0,79.0
23.0,2.0,2.0,2.0,3.0,,,,5.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,3.0,,1.0,5.0,2.0,1.0,19.0,4.0,5.0,5.0,1.0,13.0,1.0,3.0,1.0,1.216129,2021-09-18,2.0,1.0,1.0,157260906.0,80.0
30.0,3.0,2.0,1.0,2.0,,2.0,,,1.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,5.0,2.0,4.0,3.0,8.0,5.0,6.0,5.0,1.0,14.0,1.0,4.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157261032.0,81.0
28.0,3.0,2.0,3.0,3.0,,,,4.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,,12.0,11.0,13.0,3.0,99.0,5.0,6.0,6.0,1.0,10.0,1.0,2.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157261060.0,82.0
30.0,3.0,2.0,2.0,1.0,,,,,2.0,2.0,2.0,99.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,3.0,1.0,13.0,2.0,10.0,5.0,98.0,6.0,1.0,12.0,2.0,3.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157261103.0,83.0
18.0,2.0,2.0,2.0,4.0,4.0,,,,2.0,2.0,99.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,14.0,1.0,19.0,1.0,98.0,1.0,1.0,14.0,2.0,3.0,1.0,1.216129,2021-09-18,1.0,2.0,,157261244.0,84.0
29.0,3.0,1.0,1.0,2.0,,2.0,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,,5.0,12.0,13.0,2.0,11.0,6.0,6.0,5.0,1.0,14.0,1.0,2.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157261272.0,85.0
16.0,1.0,2.0,2.0,4.0,4.0,,,,1.0,99.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,7.0,14.0,2.0,3.0,1.0,1.0,5.0,4.0,1.0,13.0,1.0,4.0,1.0,0.412,2021-09-18,2.0,2.0,,157261462.0,86.0
22.0,2.0,1.0,99.0,4.0,3.0,,,,3.0,2.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,2.0,5.0,2.0,2.0,,1.0,4.0,6.0,2.0,1.0,4.0,3.0,3.0,1.0,13.0,1.0,4.0,1.0,1.216129,2021-09-18,2.0,1.0,1.0,157261463.0,87.0
16.0,1.0,2.0,2.0,4.0,4.0,,,,99.0,99.0,99.0,99.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,13.0,15.0,1.0,1.0,2.0,6.0,3.0,1.0,13.0,1.0,4.0,1.0,0.412,2021-09-18,1.0,2.0,,157261464.0,88.0
28.0,3.0,2.0,3.0,99.0,,,,,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,11.0,5.0,13.0,1.0,1.0,3.0,98.0,3.0,1.0,16.0,2.0,4.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157261465.0,89.0
22.0,2.0,2.0,2.0,2.0,,99.0,,,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,,2.0,9.0,10.0,1.0,1.0,3.0,5.0,3.0,1.0,14.0,1.0,4.0,1.0,1.216129,2021-09-18,2.0,1.0,1.0,157261466.0,90.0
34.0,3.0,1.0,1.0,2.0,,2.0,,,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,,5.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,13.0,1.0,4.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157261467.0,91.0
26.0,3.0,1.0,2.0,3.0,,,,4.0,2.0,99.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,99.0,99.0,1.0,1.0,,2.0,4.0,8.0,3.0,1.0,4.0,5.0,5.0,1.0,14.0,1.0,4.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157261468.0,92.0
34.0,3.0,2.0,2.0,1.0,,,,,2.0,3.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,5.0,,2.0,15.0,11.0,1.0,1.0,4.0,6.0,6.0,1.0,14.0,1.0,4.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157261469.0,93.0
26.0,3.0,2.0,2.0,1.0,,,,,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,,9.0,4.0,10.0,3.0,1.0,3.0,6.0,5.0,1.0,14.0,1.0,3.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157261496.0,94.0
34.0,3.0,1.0,2.0,2.0,,1.0,8.0,,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,,2.0,1.0,5.0,1.0,19.0,6.0,4.0,4.0,1.0,11.0,1.0,3.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157261650.0,95.0
23.0,2.0,2.0,4.0,1.0,,,,,99.0,3.0,99.0,99.0,99.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,,1.0,2.0,5.0,1.0,1.0,5.0,6.0,6.0,1.0,11.0,1.0,4.0,1.0,1.216129,2021-09-18,2.0,1.0,1.0,157261654.0,96.0
34.0,3.0,2.0,4.0,4.0,2.0,,,,2.0,3.0,99.0,99.0,99.0,4.0,1.0,3.0,3.0,4.0,4.0,4.0,3.0,,2.0,7.0,6.0,3.0,1.0,6.0,6.0,5.0,1.0,14.0,1.0,1.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157261855.0,97.0
16.0,1.0,1.0,3.0,4.0,4.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,1.0,4.0,3.0,3.0,1.0,2.0,5.0,13.0,1.0,99.0,6.0,98.0,6.0,1.0,11.0,2.0,2.0,1.0,0.412,2021-09-18,2.0,2.0,,157261876.0,98.0
17.0,1.0,1.0,2.0,4.0,4.0,,,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,10.0,4.0,3.0,1.0,5.0,6.0,6.0,1.0,13.0,2.0,2.0,1.0,0.412,2021-09-18,1.0,2.0,,157261877.0,99.0
16.0,1.0,2.0,2.0,4.0,4.0,,,,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,13.0,1.0,15.0,1.0,20.0,2.0,98.0,4.0,1.0,13.0,2.0,4.0,1.0,0.412,2021-09-18,1.0,2.0,,157262075.0,100.0
25.0,3.0,2.0,2.0,1.0,,,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,4.0,1.0,,2.0,13.0,9.0,3.0,1.0,5.0,5.0,4.0,1.0,16.0,1.0,3.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157262260.0,101.0
17.0,1.0,2.0,2.0,4.0,4.0,,,,2.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,4.0,4.0,4.0,1.0,,10.0,11.0,4.0,3.0,1.0,4.0,98.0,5.0,1.0,11.0,2.0,2.0,1.0,0.412,2021-09-18,2.0,1.0,1.0,157262385.0,102.0
17.0,1.0,1.0,1.0,4.0,4.0,,,,1.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,15.0,5.0,1.0,2.0,20.0,6.0,6.0,6.0,1.0,10.0,2.0,3.0,1.0,0.412,2021-09-18,1.0,2.0,,157262402.0,103.0
27.0,3.0,1.0,1.0,2.0,,2.0,,,99.0,99.0,99.0,99.0,99.0,99.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,,2.0,1.0,5.0,1.0,1.0,5.0,6.0,5.0,1.0,11.0,1.0,4.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157262682.0,104.0
21.0,2.0,1.0,4.0,2.0,,2.0,,,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0,,5.0,2.0,4.0,4.0,11.0,6.0,98.0,6.0,1.0,14.0,2.0,1.0,1.0,1.216129,2021-09-18,2.0,1.0,1.0,157262717.0,105.0
21.0,2.0,2.0,2.0,1.0,,,,,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,,15.0,9.0,4.0,3.0,1.0,4.0,5.0,5.0,1.0,15.0,1.0,2.0,1.0,1.216129,2021-09-18,2.0,1.0,1.0,157262746.0,106.0
24.0,2.0,1.0,3.0,3.0,,,,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,,5.0,1.0,2.0,3.0,2.0,4.0,5.0,4.0,1.0,14.0,1.0,5.0,1.0,1.216129,2021-09-18,2.0,1.0,1.0,157262802.0,107.0
21.0,2.0,1.0,1.0,2.0,,2.0,,,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,5.0,4.0,9.0,3.0,5.0,3.0,5.0,5.0,1.0,16.0,1.0,4.0,1.0,1.216129,2021-09-18,2.0,1.0,1.0,157262874.0,108.0
16.0,1.0,1.0,2.0,4.0,4.0,,,,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,4.0,4.0,1.0,,15.0,9.0,10.0,3.0,1.0,4.0,5.0,5.0,1.0,13.0,1.0,3.0,1.0,0.412,2021-09-18,2.0,1.0,1.0,157263126.0,109.0
25.0,3.0,1.0,2.0,3.0,,,,2.0,3.0,3.0,1.0,1.0,99.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0,,9.0,10.0,11.0,1.0,20.0,1.0,6.0,3.0,1.0,15.0,1.0,3.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157263127.0,110.0
26.0,3.0,1.0,4.0,3.0,,,,2.0,99.0,3.0,3.0,3.0,3.0,2.0,3.0,99.0,1.0,99.0,1.0,99.0,99.0,,9.0,3.0,12.0,3.0,99.0,5.0,6.0,6.0,1.0,10.0,1.0,3.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157263128.0,111.0
19.0,2.0,2.0,4.0,99.0,,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,4.0,2.0,3.0,,5.0,4.0,14.0,3.0,1.0,6.0,6.0,6.0,1.0,14.0,2.0,1.0,1.0,1.216129,2021-09-18,2.0,1.0,1.0,157263305.0,112.0
22.0,2.0,2.0,3.0,2.0,,1.0,3.0,,3.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,,2.0,6.0,13.0,4.0,5.0,3.0,6.0,4.0,1.0,14.0,1.0,5.0,1.0,1.216129,2021-09-18,1.0,1.0,1.0,157263376.0,113.0
18.0,2.0,2.0,2.0,3.0,,,,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,5.0,2.0,1.0,6.0,6.0,6.0,1.0,14.0,2.0,3.0,1.0,1.216129,2021-09-18,2.0,1.0,1.0,157263521.0,114.0
17.0,1.0,2.0,2.0,4.0,4.0,,,,3.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,9.0,15.0,2.0,3.0,18.0,5.0,6.0,6.0,1.0,13.0,2.0,2.0,1.0,0.412,2021-09-18,2.0,2.0,,157263624.0,115.0
27.0,3.0,2.0,4.0,2.0,,1.0,2.0,,3.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,,2.0,10.0,11.0,2.0,1.0,6.0,98.0,6.0,1.0,14.0,2.0,2.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157263813.0,116.0
20.0,2.0,1.0,4.0,4.0,4.0,,,,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,11.0,10.0,4.0,1.0,3.0,6.0,4.0,1.0,14.0,2.0,2.0,1.0,1.216129,2021-09-18,2.0,2.0,,157263814.0,117.0
24.0,2.0,2.0,2.0,1.0,,,,,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,,2.0,11.0,10.0,3.0,11.0,4.0,5.0,3.0,1.0,16.0,1.0,2.0,1.0,1.216129,2021-09-18,2.0,1.0,1.0,157263843.0,118.0
25.0,3.0,1.0,1.0,2.0,,2.0,,,2.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,15.0,9.0,7.0,1.0,1.0,2.0,5.0,2.0,1.0,16.0,1.0,3.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157263902.0,119.0
34.0,3.0,2.0,2.0,1.0,,,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,4.0,5.0,11.0,3.0,11.0,4.0,6.0,6.0,1.0,16.0,1.0,5.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157264080.0,120.0
17.0,1.0,1.0,3.0,4.0,4.0,,,,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,5.0,2.0,20.0,4.0,5.0,5.0,1.0,11.0,1.0,3.0,1.0,0.412,2021-09-18,2.0,2.0,,157264175.0,121.0
16.0,1.0,2.0,4.0,4.0,4.0,,,,2.0,2.0,3.0,2.0,2.0,4.0,1.0,99.0,4.0,4.0,3.0,99.0,99.0,3.0,10.0,12.0,11.0,3.0,1.0,5.0,98.0,99.0,1.0,9.0,2.0,1.0,1.0,0.412,2021-09-18,2.0,2.0,,157264236.0,122.0
17.0,1.0,2.0,2.0,4.0,4.0,,,,2.0,99.0,99.0,99.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,5.0,3.0,1.0,6.0,6.0,6.0,1.0,13.0,2.0,3.0,1.0,0.412,2021-09-18,2.0,2.0,,157264305.0,123.0
29.0,3.0,2.0,2.0,1.0,,,,,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,,9.0,6.0,11.0,3.0,2.0,5.0,6.0,4.0,1.0,15.0,1.0,3.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157264465.0,124.0
31.0,3.0,2.0,2.0,2.0,,2.0,,,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,,2.0,1.0,7.0,2.0,19.0,2.0,98.0,5.0,1.0,14.0,2.0,5.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157264472.0,125.0
20.0,2.0,1.0,1.0,4.0,4.0,,,,2.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,,9.0,11.0,1.0,1.0,3.0,5.0,6.0,6.0,1.0,15.0,1.0,5.0,1.0,1.216129,2021-09-18,2.0,1.0,1.0,157264479.0,126.0
18.0,2.0,2.0,3.0,4.0,4.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,,7.0,2.0,11.0,1.0,11.0,5.0,6.0,6.0,1.0,14.0,1.0,5.0,1.0,1.216129,2021-09-18,2.0,1.0,1.0,157264480.0,127.0
34.0,3.0,2.0,2.0,1.0,,,,,2.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,14.0,13.0,1.0,1.0,4.0,6.0,5.0,1.0,11.0,2.0,3.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157264617.0,128.0
16.0,1.0,1.0,1.0,4.0,4.0,,,,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,4.0,4.0,4.0,1.0,1.0,,9.0,8.0,4.0,2.0,2.0,5.0,6.0,6.0,1.0,12.0,2.0,1.0,1.0,0.412,2021-09-18,2.0,1.0,1.0,157264906.0,129.0
25.0,3.0,1.0,1.0,2.0,,2.0,,,3.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,,2.0,4.0,15.0,1.0,20.0,2.0,4.0,4.0,1.0,16.0,1.0,3.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157265128.0,130.0
25.0,3.0,1.0,1.0,2.0,,2.0,,,1.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0,,15.0,10.0,13.0,3.0,18.0,5.0,5.0,4.0,1.0,14.0,1.0,2.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157265212.0,131.0
34.0,3.0,1.0,3.0,1.0,,,,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,2.0,3.0,3.0,1.0,5.0,5.0,5.0,1.0,14.0,1.0,2.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157265385.0,132.0
22.0,2.0,1.0,1.0,3.0,,,,2.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,1.0,2.0,4.0,1.0,4.0,3.0,,2.0,4.0,15.0,2.0,10.0,3.0,6.0,6.0,1.0,14.0,2.0,3.0,1.0,1.216129,2021-09-18,2.0,1.0,1.0,157265571.0,133.0
21.0,2.0,2.0,2.0,1.0,,,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,9.0,2.0,13.0,2.0,2.0,5.0,6.0,5.0,1.0,14.0,2.0,3.0,1.0,1.216129,2021-09-18,2.0,1.0,1.0,157265572.0,134.0
19.0,2.0,1.0,1.0,4.0,2.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,,9.0,8.0,7.0,2.0,1.0,4.0,5.0,4.0,1.0,15.0,1.0,3.0,1.0,1.216129,2021-09-18,2.0,1.0,1.0,157265573.0,135.0
25.0,3.0,2.0,2.0,1.0,,,,,3.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,1.0,4.0,1.0,1.0,1.0,,9.0,2.0,13.0,2.0,1.0,5.0,5.0,99.0,1.0,13.0,2.0,3.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157265574.0,136.0
20.0,2.0,1.0,2.0,4.0,4.0,,,,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,,2.0,10.0,11.0,3.0,11.0,3.0,5.0,4.0,1.0,15.0,1.0,3.0,1.0,1.216129,2021-09-18,2.0,1.0,1.0,157265689.0,137.0
21.0,2.0,1.0,2.0,1.0,,,,,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,,4.0,6.0,13.0,3.0,19.0,5.0,6.0,5.0,1.0,13.0,1.0,1.0,1.0,1.216129,2021-09-18,1.0,1.0,1.0,157265892.0,138.0
17.0,1.0,2.0,2.0,4.0,4.0,,,,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,2.0,10.0,14.0,1.0,1.0,5.0,98.0,5.0,1.0,13.0,2.0,2.0,1.0,0.412,2021-09-18,1.0,1.0,1.0,157265921.0,139.0
30.0,3.0,2.0,2.0,1.0,,,,,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,10.0,7.0,2.0,1.0,5.0,6.0,5.0,1.0,11.0,1.0,2.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157265922.0,140.0
24.0,2.0,1.0,2.0,1.0,,,,,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,1.0,,12.0,4.0,5.0,3.0,11.0,4.0,5.0,4.0,1.0,14.0,1.0,2.0,1.0,1.216129,2021-09-18,2.0,1.0,1.0,157266166.0,141.0
17.0,1.0,2.0,1.0,4.0,4.0,,,,1.0,2.0,2.0,99.0,99.0,99.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,12.0,15.0,2.0,2.0,2.0,5.0,98.0,6.0,1.0,14.0,2.0,1.0,1.0,0.412,2021-09-18,2.0,2.0,,157266186.0,142.0
23.0,2.0,1.0,3.0,1.0,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,,1.0,2.0,3.0,3.0,1.0,5.0,6.0,6.0,1.0,14.0,1.0,2.0,1.0,1.216129,2021-09-18,2.0,1.0,1.0,157266201.0,143.0
25.0,3.0,1.0,2.0,3.0,,,,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,,1.0,2.0,6.0,1.0,1.0,4.0,98.0,4.0,1.0,14.0,2.0,5.0,1.0,1.1785714,2021-09-18,1.0,1.0,1.0,157266261.0,144.0
30.0,3.0,1.0,2.0,3.0,,,,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,4.0,99.0,1.0,1.0,,2.0,11.0,12.0,4.0,1.0,5.0,6.0,4.0,1.0,11.0,1.0,5.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157266262.0,145.0
17.0,1.0,2.0,2.0,4.0,4.0,,,,3.0,2.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,2.0,6.0,11.0,3.0,20.0,3.0,6.0,5.0,1.0,13.0,2.0,3.0,1.0,0.412,2021-09-18,2.0,2.0,,157266409.0,146.0
34.0,3.0,1.0,1.0,2.0,,2.0,,,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,,9.0,5.0,11.0,1.0,10.0,2.0,4.0,3.0,1.0,14.0,1.0,4.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157266438.0,147.0
27.0,3.0,1.0,2.0,2.0,,2.0,,,3.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,,14.0,2.0,4.0,3.0,1.0,5.0,3.0,3.0,1.0,7.0,1.0,3.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157266446.0,148.0
20.0,2.0,1.0,3.0,2.0,,1.0,2.0,,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,4.0,3.0,1.0,2.0,,11.0,9.0,13.0,3.0,10.0,3.0,5.0,3.0,1.0,15.0,1.0,4.0,1.0,1.216129,2021-09-18,2.0,1.0,1.0,157266578.0,149.0
34.0,3.0,1.0,1.0,2.0,,2.0,,,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,1.0,3.0,,4.0,12.0,1.0,1.0,11.0,5.0,5.0,5.0,1.0,14.0,1.0,3.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157266668.0,150.0
25.0,3.0,2.0,2.0,1.0,,,,,2.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,,4.0,2.0,6.0,3.0,1.0,5.0,6.0,6.0,1.0,14.0,2.0,3.0,1.0,1.1785714,2021-09-18,1.0,1.0,1.0,157266669.0,151.0
23.0,2.0,1.0,1.0,2.0,,2.0,,,1.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,,2.0,5.0,4.0,3.0,1.0,4.0,6.0,5.0,1.0,14.0,1.0,3.0,1.0,1.216129,2021-09-18,1.0,1.0,1.0,157266670.0,152.0
17.0,1.0,1.0,2.0,4.0,4.0,,,,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,9.0,1.0,1.0,3.0,98.0,4.0,1.0,11.0,2.0,3.0,1.0,0.412,2021-09-18,1.0,2.0,,157266671.0,153.0
31.0,3.0,1.0,1.0,2.0,,2.0,,,3.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,4.0,1.0,4.0,4.0,,9.0,12.0,13.0,3.0,10.0,6.0,98.0,6.0,1.0,14.0,2.0,3.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157266672.0,154.0
16.0,1.0,2.0,2.0,4.0,4.0,,,,3.0,2.0,3.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,99.0,4.0,13.0,11.0,15.0,3.0,20.0,1.0,98.0,99.0,1.0,14.0,2.0,3.0,1.0,0.412,2021-09-18,2.0,2.0,,157266673.0,155.0
34.0,3.0,2.0,1.0,2.0,,2.0,,,1.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,,5.0,11.0,15.0,3.0,1.0,4.0,5.0,4.0,1.0,14.0,1.0,3.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157266724.0,156.0
26.0,3.0,2.0,1.0,2.0,,2.0,,,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,,5.0,1.0,7.0,2.0,19.0,6.0,6.0,5.0,1.0,14.0,1.0,3.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157266725.0,157.0
26.0,3.0,2.0,1.0,2.0,,2.0,,,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,4.0,,12.0,15.0,9.0,3.0,10.0,4.0,98.0,3.0,1.0,14.0,2.0,2.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157266836.0,158.0
25.0,3.0,2.0,4.0,1.0,,,,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,9.0,2.0,13.0,3.0,1.0,5.0,98.0,6.0,1.0,12.0,2.0,3.0,1.0,1.1785714,2021-09-18,2.0,1.0,1.0,157266914.0,159.0
33.0,3.0,1.0,2.0,2.0,,1.0,2.0,,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,,2.0,4.0,9.0,3.0,20.0,3.0,5.0,4.0,1.0,14.0,1.0,2.0,1.0,1.1785714,2021-09-18,1.0,1.0,1.0,157266930.0,160.0
16.0,1.0,1.0,4.0,4.0,4.0,,,,3.0,99.0,3.0,99.0,3.0,4.0,4.0,2.0,2.0,2.0,99.0,99.0,99.0,5.0,99.0,,,3.0,1.0,3.0,98.0,99.0,1.0,9.0,2.0,3.0,1.0,0.412,2021-09-18,2.0,2.0,,157267037.0,161.0
