IDADE,FX_ID,SEXO,ESCOLARIDADE,OCUPACAO,CLASSE,P1,P2,P3,P4,P5,P6,P7_1,P7_2,P8,P9,P10A,P10B,P10C,P10D,P10E,P10F,P10G,P10H,P10I,P10J,P10K,P10L,P10M,P11_1,P11_2,P11_3,P12,P13,P14,P15,P16,P17_1,P17_2,P17_3,P17_4,P17_5,P17_6,P17_98,P18,P19,P20_1,P20_2,P20_3,P20_4,P20_5,P20_6,P20_7,P20_8,P20_9,P20_10,P20_11,P20_12,P20_13,P20_97,P20_99,P21A,P21B,P22_1,P22_2,P22_3,P22_4,P22_5,P22_6,P22_7,P22_8,P22_9,P22_10,P22_11,P22_12,P22_13,P22_14,P22_15,P22_99,P23_1,P23_2,P23_3,P23_4,P23_5,P23_6,P23_7,P23_8,P23_9,P23_10,P23_11,P23_12,P23_13,P23_14,P23_15,P23_16,P23_17,P23_99,RACA_COR,RELIGIAO,REND1,REND2,REGIAO_SP,TIPO_COLETA,AMOSTRA,FATOR_POND,ID,Nquest
19.0,1.0,2.0,14.0,1.0,4.0,8.0,2.0,1.0,2.0,11.0,4.0,3.0,1.0,3.0,10.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,,,3.0,3.0,2.0,4.0,2.0,,,,,5.0,,,1.0,3.0,,,,,,,,,,,,,,97.0,,5.0,4.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,1.0,10.0,99.0,99.0,5.0,4.0,1.0,1.74385133602389,4846010.0,644.0
32.0,2.0,1.0,10.0,2.0,6.0,10.0,3.0,2.0,2.0,6.0,4.0,7.0,8.0,10.0,10.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,6.0,10.0,3.0,3.0,2.0,3.0,3.0,,,3.0,,5.0,,,2.0,1.0,,,,,,,,,,,,,,97.0,,1.0,2.0,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,13.0,,,,,,3.0,13.0,6.0,6.0,5.0,4.0,1.0,1.2981721152407018,4846012.0,646.0
35.0,3.0,2.0,14.0,2.0,5.0,1.0,4.0,3.0,1.0,99.0,4.0,10.0,5.0,10.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,13.0,15.0,14.0,5.0,5.0,3.0,5.0,2.0,,,,,,6.0,,1.0,2.0,,,,,,,,,,,,,,97.0,,2.0,5.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,,10.0,,,,,,,,,3.0,2.0,99.0,99.0,5.0,4.0,1.0,0.8938034048870699,4846013.0,647.0
55.0,5.0,2.0,14.0,2.0,5.0,1.0,3.0,2.0,1.0,9.0,4.0,7.0,8.0,10.0,10.0,1.0,2.0,1.0,99.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,13.0,,,5.0,3.0,3.0,5.0,3.0,,,3.0,,,,,2.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,,,5.0,,,,,,11.0,,,,,,,,,,,,,,9.0,,,,,,,,,,3.0,10.0,6.0,6.0,5.0,4.0,1.0,0.6266666488435145,4846014.0,648.0
23.0,1.0,1.0,11.0,2.0,5.0,5.0,5.0,1.0,2.0,13.0,6.0,1.0,3.0,8.0,10.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,13.0,11.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,97.0,,1.0,1.0,,,,4.0,,,,,9.0,10.0,,,,,,,,,,,,6.0,,,,10.0,11.0,,,,,,,,1.0,13.0,6.0,5.0,5.0,4.0,1.0,1.082714280199158,4846384.0,653.0
59.0,5.0,1.0,11.0,2.0,5.0,5.0,5.0,2.0,1.0,3.0,1.0,11.0,1.0,5.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,13.0,8.0,3.0,3.0,1.0,3.0,5.0,,2.0,3.0,4.0,,,,1.0,3.0,,,,,,,,,,,,,,97.0,,2.0,5.0,,,,,,6.0,,8.0,,10.0,,12.0,13.0,14.0,,,,,,4.0,,6.0,7.0,,9.0,,,,13.0,,15.0,,,,3.0,1.0,99.0,6.0,3.0,4.0,1.0,0.15301717519870806,4846810.0,658.0
56.0,5.0,1.0,11.0,2.0,6.0,5.0,5.0,3.0,1.0,4.0,1.0,11.0,8.0,9.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,10.0,5.0,3.0,3.0,4.0,5.0,,,,,,6.0,,2.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,2.0,,,,,7.0,,,,,12.0,,14.0,15.0,,1.0,,,,,6.0,,,,10.0,11.0,12.0,13.0,,,16.0,,,3.0,2.0,6.0,6.0,3.0,4.0,1.0,0.11987771358543045,4846811.0,659.0
28.0,2.0,1.0,15.0,1.0,4.0,7.0,5.0,1.0,2.0,9.0,4.0,16.0,8.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,17.0,13.0,12.0,5.0,3.0,2.0,5.0,2.0,,,,,5.0,,,2.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,1.0,19.0,5.0,5.0,5.0,4.0,1.0,1.960868900192809,4847024.0,663.0
39.0,3.0,1.0,6.0,2.0,5.0,9.0,5.0,2.0,1.0,8.0,5.0,4.0,8.0,6.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,13.0,,,5.0,5.0,2.0,3.0,3.0,,,3.0,,,,,2.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,,,,,,,,10.0,,,,,,,,,,,,,,,9.0,,,,,,,,,,3.0,19.0,6.0,6.0,5.0,4.0,1.0,0.703714057937935,4847038.0,664.0
38.0,3.0,1.0,11.0,2.0,5.0,10.0,3.0,1.0,2.0,9.0,9.0,4.0,2.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,10.0,,,5.0,5.0,2.0,5.0,3.0,,,,4.0,,,,2.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,,,,,,,,10.0,,,,,15.0,,,,,,,,,,9.0,10.0,,,,,,,,,3.0,19.0,6.0,6.0,5.0,4.0,1.0,0.703714057937935,4847111.0,665.0
39.0,3.0,1.0,16.0,1.0,4.0,6.0,2.0,3.0,1.0,3.0,1.0,3.0,4.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,13.0,17.0,,4.0,4.0,1.0,4.0,3.0,,,,,,6.0,,1.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,3.0,2.0,6.0,6.0,5.0,4.0,1.0,0.8327425959871215,4847128.0,666.0
37.0,3.0,1.0,11.0,1.0,5.0,10.0,3.0,1.0,2.0,11.0,2.0,4.0,6.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,,,,,,6.0,,2.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,,,,,,,,,11.0,,,,,,,,,,,,,8.0,,,,,,,,,,,3.0,1.0,5.0,4.0,5.0,4.0,1.0,1.199240440471409,4847163.0,667.0
45.0,4.0,2.0,10.0,2.0,6.0,5.0,4.0,2.0,1.0,10.0,4.0,11.0,3.0,10.0,10.0,99.0,99.0,1.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,,,5.0,5.0,2.0,5.0,5.0,1.0,,,,,,,2.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,,,,,,,,,,,,,15.0,,,,,,,,,,9.0,,,,,,,,,,3.0,1.0,99.0,6.0,5.0,4.0,1.0,1.254535728241838,4847174.0,669.0
16.0,1.0,1.0,9.0,2.0,6.0,9.0,3.0,1.0,2.0,8.0,4.0,3.0,4.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,16.0,17.0,3.0,3.0,2.0,3.0,3.0,,,3.0,,,,,2.0,3.0,,,,,,,,,,,,,,97.0,,2.0,2.0,,,,,,,,,9.0,,,,,14.0,15.0,,,,,,,,7.0,8.0,,,,,,,,16.0,,,2.0,1.0,99.0,99.0,4.0,4.0,1.0,0.995201681743286,4847261.0,673.0
55.0,5.0,1.0,7.0,1.0,5.0,9.0,3.0,2.0,1.0,11.0,4.0,4.0,15.0,5.0,5.0,1.0,99.0,1.0,99.0,99.0,1.0,99.0,99.0,1.0,99.0,99.0,1.0,99.0,5.0,3.0,13.0,2.0,3.0,3.0,5.0,4.0,1.0,,,,,,,1.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,,,,,,,,10.0,,,,,15.0,,,,,,,,,,9.0,,,,,,15.0,,,,5.0,1.0,5.0,4.0,5.0,4.0,1.0,1.4831450779270017,4847348.0,676.0
26.0,2.0,2.0,14.0,1.0,5.0,5.0,4.0,2.0,2.0,9.0,2.0,3.0,13.0,6.0,8.0,1.0,99.0,99.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,,,3.0,3.0,2.0,3.0,4.0,,2.0,,,,,,2.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,,,,,,,,10.0,,,,14.0,,,,,,,,,,,9.0,,,,,,,,,,3.0,4.0,6.0,6.0,5.0,4.0,1.0,0.594581964677399,4847405.0,680.0
30.0,2.0,1.0,16.0,1.0,5.0,7.0,3.0,1.0,2.0,13.0,9.0,6.0,4.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,12.0,17.0,14.0,4.0,3.0,2.0,4.0,1.0,,2.0,3.0,,,,,1.0,2.0,,,,,,,,,,,,,,97.0,,2.0,2.0,,,,,,,,8.0,9.0,10.0,11.0,12.0,,14.0,,,,,,,,,,8.0,9.0,10.0,,12.0,13.0,,15.0,,,,3.0,19.0,4.0,3.0,5.0,4.0,1.0,1.2361867657973726,4847450.0,684.0
55.0,5.0,1.0,8.0,1.0,6.0,6.0,3.0,2.0,2.0,9.0,4.0,10.0,11.0,6.0,5.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,99.0,2.0,1.0,2.0,13.0,,,3.0,3.0,3.0,3.0,5.0,,,,,,6.0,,2.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,1.0,2.0,6.0,6.0,5.0,4.0,1.0,1.1619351920886545,4847480.0,686.0
63.0,5.0,2.0,1.0,2.0,5.0,1.0,5.0,2.0,1.0,9.0,11.0,3.0,14.0,10.0,10.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,18.0,5.0,5.0,2.0,2.0,5.0,2.0,1.0,2.0,,,,,,2.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,,4.0,5.0,,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,,,2.0,3.0,,,,7.0,,,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,,3.0,1.0,6.0,5.0,3.0,4.0,1.0,0.7379370117655684,4847738.0,691.0
24.0,1.0,1.0,11.0,2.0,5.0,10.0,2.0,1.0,2.0,8.0,1.0,3.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,16.0,17.0,3.0,2.0,1.0,3.0,2.0,2.0,,2.0,,,,,,2.0,3.0,,,,,,,,,,,,,,97.0,,2.0,2.0,,,,,,,,,9.0,10.0,11.0,12.0,,14.0,15.0,,,2.0,,,,,,8.0,9.0,10.0,,,13.0,,,,,,2.0,10.0,6.0,5.0,3.0,4.0,1.0,0.6627847958675489,4848602.0,705.0
61.0,5.0,2.0,15.0,1.0,5.0,5.0,3.0,2.0,1.0,4.0,9.0,10.0,9.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,7.0,11.0,14.0,3.0,3.0,2.0,3.0,1.0,1.0,,,,,,,1.0,3.0,,,,,,,,,,,,,,97.0,,4.0,4.0,1.0,,,,,,7.0,8.0,,10.0,11.0,12.0,,,,,,,,,,,,8.0,,10.0,,12.0,13.0,,15.0,16.0,,,1.0,15.0,6.0,4.0,3.0,4.0,1.0,0.42221266747821656,4848610.0,710.0
56.0,5.0,2.0,10.0,2.0,5.0,7.0,3.0,2.0,2.0,4.0,11.0,16.0,,8.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,,3.0,3.0,3.0,3.0,3.0,,,,,,6.0,,2.0,3.0,,,,,,,,,,,,,,97.0,,5.0,4.0,,,,,,,,,9.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,6.0,6.0,2.0,4.0,1.0,0.8069219824355878,4848619.0,712.0
55.0,5.0,2.0,11.0,1.0,5.0,8.0,1.0,1.0,2.0,11.0,4.0,4.0,,10.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,,,2.0,2.0,2.0,2.0,3.0,,2.0,,,,,,2.0,3.0,,,,,,,,,,,,,,97.0,,2.0,4.0,,,,,,,,8.0,,10.0,,,,,15.0,,,,,,,,,8.0,,,,,,,,16.0,,,3.0,1.0,6.0,5.0,2.0,4.0,1.0,0.6884110217490679,4848656.0,713.0
58.0,5.0,2.0,14.0,2.0,5.0,7.0,3.0,2.0,2.0,11.0,11.0,15.0,,8.0,8.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,,,3.0,3.0,3.0,3.0,3.0,,,3.0,,,,,2.0,3.0,,,,,,,,,,,,,,97.0,,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,1.0,11.0,6.0,5.0,2.0,4.0,1.0,0.9020952221846559,4848675.0,714.0
40.0,3.0,1.0,11.0,2.0,5.0,3.0,5.0,3.0,1.0,12.0,1.0,10.0,15.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,13.0,14.0,,5.0,5.0,3.0,5.0,3.0,,,3.0,,,,,2.0,3.0,,,,,,,,,,,,,,97.0,,5.0,1.0,,,3.0,,5.0,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,17.0,,3.0,1.0,6.0,6.0,5.0,4.0,1.0,0.703714057937935,4848726.0,716.0
36.0,3.0,2.0,11.0,2.0,5.0,8.0,3.0,1.0,1.0,9.0,12.0,1.0,3.0,8.0,10.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,97.0,,,3.0,5.0,3.0,5.0,1.0,,,,,,6.0,,1.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,,,,,,,,,,,,14.0,15.0,,,,,,,,,,,,,,13.0,,15.0,,,,3.0,16.0,5.0,5.0,5.0,4.0,1.0,1.8808323103664841,4848727.0,717.0
24.0,1.0,1.0,15.0,2.0,5.0,8.0,2.0,1.0,1.0,9.0,4.0,8.0,,8.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,18.0,,,5.0,4.0,2.0,3.0,3.0,,,,,,6.0,,2.0,3.0,,,,,,,,,,,,,,97.0,,4.0,2.0,,,,,,,,,,,,,,14.0,,,,,,4.0,,,,,,,,,,,,,,,3.0,1.0,6.0,5.0,2.0,4.0,1.0,0.4574466839579347,4848732.0,718.0
56.0,5.0,1.0,14.0,2.0,5.0,5.0,2.0,2.0,1.0,4.0,1.0,3.0,4.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,14.0,16.0,3.0,3.0,3.0,3.0,2.0,,2.0,,,,,,99.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,,,,,,,9.0,,,,,,,,,,,,,6.0,,,,,,,,,,,,,5.0,1.0,99.0,4.0,2.0,4.0,1.0,0.1808212063682014,4848742.0,721.0
55.0,5.0,2.0,14.0,2.0,5.0,8.0,4.0,3.0,1.0,1.0,4.0,9.0,,10.0,8.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,13.0,,,3.0,3.0,2.0,5.0,2.0,,,,,,6.0,,2.0,3.0,,,,,,,,,,,,,,97.0,,4.0,5.0,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,15.0,,,,3.0,1.0,6.0,5.0,2.0,4.0,1.0,0.9020952221846559,4848751.0,722.0
18.0,1.0,2.0,15.0,2.0,5.0,8.0,4.0,3.0,1.0,4.0,2.0,9.0,10.0,10.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,97.0,,,3.0,5.0,3.0,3.0,2.0,,,,,,6.0,,2.0,3.0,,,,,,,,,,,,,,97.0,,5.0,3.0,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,15.0,,,,1.0,1.0,99.0,5.0,2.0,4.0,1.0,0.24173361741690197,4848820.0,723.0
59.0,5.0,2.0,8.0,1.0,6.0,7.0,2.0,3.0,2.0,8.0,1.0,3.0,7.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,7.0,3.0,13.0,3.0,3.0,3.0,3.0,3.0,,,,,,6.0,,99.0,3.0,,,,,,,,,,,,,,97.0,,2.0,4.0,,2.0,,4.0,,,,,9.0,10.0,,12.0,,,15.0,,,,,,,,7.0,,,,,,,,15.0,16.0,17.0,,2.0,10.0,6.0,5.0,3.0,4.0,1.0,0.888422408726473,4848830.0,724.0
55.0,5.0,2.0,10.0,1.0,6.0,5.0,3.0,1.0,1.0,9.0,4.0,3.0,6.0,6.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,17.0,7.0,15.0,2.0,2.0,2.0,99.0,3.0,,,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,97.0,,1.0,5.0,,,,,,6.0,7.0,,9.0,,,,,,,,,,,,,6.0,7.0,,9.0,10.0,,,,,,,,,3.0,19.0,5.0,5.0,3.0,4.0,1.0,0.888422408726473,4848833.0,726.0
57.0,5.0,1.0,11.0,2.0,5.0,7.0,2.0,2.0,2.0,7.0,4.0,3.0,4.0,8.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,12.0,3.0,2.0,2.0,4.0,2.0,1.0,,,,,,,2.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,3.0,,5.0,,7.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,1.0,6.0,6.0,4.0,4.0,1.0,0.8806074693363828,4848850.0,727.0
30.0,2.0,2.0,14.0,2.0,4.0,10.0,3.0,1.0,2.0,2.0,11.0,1.0,4.0,7.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,6.0,11.0,1.0,3.0,2.0,5.0,2.0,1.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,97.0,,5.0,2.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,9.0,,,,,,,,,,3.0,1.0,4.0,4.0,1.0,4.0,1.0,0.3150226258330641,4851904.0,734.0
17.0,1.0,2.0,14.0,2.0,4.0,6.0,3.0,2.0,2.0,1.0,9.0,7.0,2.0,7.0,6.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,3.0,5.0,3.0,3.0,4.0,1.0,,,,,,6.0,,2.0,3.0,,,,,,,,,,,,,,97.0,,5.0,3.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,9.0,,,,,,,,,,1.0,1.0,4.0,4.0,1.0,4.0,1.0,0.20037926234794312,4851989.0,737.0
44.0,3.0,2.0,14.0,2.0,4.0,10.0,3.0,1.0,2.0,2.0,4.0,1.0,2.0,10.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,4.0,1.0,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,97.0,,3.0,3.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,9.0,,,,,,,,,,2.0,8.0,5.0,5.0,1.0,4.0,1.0,0.9313539606969619,4851995.0,738.0
29.0,2.0,2.0,14.0,1.0,4.0,7.0,3.0,2.0,2.0,11.0,5.0,2.0,4.0,4.0,4.0,99.0,99.0,2.0,99.0,99.0,1.0,99.0,99.0,99.0,2.0,99.0,1.0,99.0,1.0,2.0,7.0,3.0,4.0,3.0,4.0,3.0,,,,,,6.0,,1.0,3.0,,,,,,,,,,,,,,97.0,,1.0,1.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,9.0,,,,,,,,,,1.0,99.0,5.0,5.0,1.0,4.0,1.0,0.18880389669364847,4852002.0,739.0
17.0,1.0,1.0,11.0,1.0,4.0,8.0,3.0,2.0,1.0,7.0,5.0,1.0,2.0,10.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,,,,,5.0,,,2.0,3.0,,,,,,,,,,,,,,97.0,,3.0,3.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,9.0,,,,,,,,,,1.0,4.0,5.0,5.0,1.0,4.0,1.0,0.3258751977729969,4852008.0,740.0
44.0,3.0,1.0,11.0,2.0,4.0,9.0,2.0,1.0,2.0,9.0,5.0,3.0,1.0,10.0,9.0,1.0,2.0,99.0,1.0,99.0,1.0,1.0,99.0,1.0,1.0,99.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,,,,,5.0,,,1.0,3.0,,,,,,,,,,,,,,97.0,,1.0,1.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,9.0,,,,,,,,,,3.0,1.0,5.0,5.0,1.0,4.0,1.0,0.4630683901675918,4852011.0,741.0
16.0,1.0,2.0,14.0,1.0,4.0,1.0,4.0,3.0,1.0,11.0,9.0,6.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,8.0,4.0,4.0,1.0,4.0,3.0,1.0,,,,,,,2.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,,,,,,,,,,12.0,,,,,,,,,,,,,9.0,,,,,,,,,,1.0,99.0,5.0,5.0,1.0,4.0,1.0,0.12009418513303353,4852023.0,744.0
35.0,3.0,1.0,14.0,1.0,4.0,8.0,3.0,2.0,1.0,4.0,2.0,3.0,15.0,5.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,17.0,6.0,15.0,2.0,3.0,2.0,3.0,3.0,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,97.0,,1.0,1.0,,,,,5.0,,7.0,8.0,,10.0,11.0,,,14.0,15.0,,,,,,5.0,,,,,,11.0,12.0,13.0,,15.0,16.0,,,2.0,1.0,4.0,4.0,3.0,4.0,1.0,0.6125577464127808,4852024.0,745.0
20.0,1.0,2.0,14.0,2.0,4.0,8.0,4.0,2.0,1.0,9.0,5.0,3.0,13.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,99.0,2.0,1.0,1.0,99.0,,,4.0,99.0,3.0,99.0,1.0,,,,4.0,,,,1.0,2.0,,,,,,,,,,,,,,97.0,,1.0,2.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,9.0,,,,,,,,,,4.0,99.0,5.0,5.0,1.0,4.0,1.0,0.20037926234794312,4852025.0,746.0
35.0,3.0,1.0,14.0,1.0,4.0,10.0,1.0,1.0,2.0,11.0,5.0,1.0,3.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,11.0,5.0,1.0,1.0,2.0,1.0,3.0,,,,,,6.0,,2.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,9.0,,,,,,,,,,3.0,4.0,5.0,5.0,1.0,4.0,1.0,0.2255336378666888,4852029.0,748.0
24.0,1.0,2.0,14.0,2.0,4.0,7.0,3.0,2.0,1.0,12.0,4.0,3.0,13.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,11.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,,4.0,,,,1.0,3.0,,,,,,,,,,,,,,97.0,,2.0,2.0,,,,4.0,,,,8.0,9.0,,11.0,12.0,,14.0,15.0,,,,,,5.0,,,,,,11.0,,13.0,,,16.0,17.0,,3.0,2.0,6.0,6.0,3.0,4.0,1.0,0.639257739433209,4852039.0,752.0
16.0,1.0,1.0,11.0,2.0,4.0,5.0,4.0,2.0,1.0,4.0,9.0,9.0,3.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,97.0,,,5.0,5.0,1.0,5.0,1.0,1.0,2.0,,4.0,,,,2.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,,,,,,,,9.0,10.0,,12.0,,14.0,15.0,,,,,,,,,,9.0,,,,13.0,,15.0,16.0,,,2.0,99.0,99.0,5.0,3.0,4.0,1.0,1.0513250341254212,4852045.0,753.0
24.0,1.0,1.0,12.0,1.0,4.0,8.0,3.0,2.0,2.0,11.0,2.0,1.0,2.0,7.0,9.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,10.0,7.0,14.0,3.0,2.0,3.0,3.0,1.0,1.0,,,,,,,1.0,3.0,,,,,,,,,,,,,,97.0,,5.0,5.0,,2.0,3.0,,,,,8.0,,,,12.0,,,,,,2.0,,,,,,,9.0,10.0,,,,,,,17.0,,3.0,1.0,6.0,6.0,3.0,4.0,1.0,1.3690773547910542,4852067.0,755.0
38.0,3.0,1.0,14.0,1.0,4.0,8.0,5.0,1.0,1.0,6.0,5.0,2.0,1.0,10.0,4.0,1.0,99.0,99.0,99.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,99.0,1.0,3.0,1.0,1.0,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,97.0,,3.0,1.0,,,,,,,,,9.0,10.0,11.0,,,,,,,,,,,,,,9.0,10.0,11.0,,,,,,,,2.0,19.0,5.0,5.0,1.0,4.0,1.0,0.2255336378666888,4852116.0,760.0
