wave,year,saliencia,religiosidade_individual,frequencia,organizacao,indice_religiosidade,id_original
wave-6-2014-br,6,3.0,1.0,1.0,0.0,1.25,
wave-6-2014-br,6,3.0,1.0,7.0,2.0,3.25,
wave-6-2014-br,6,1.0,1.0,2.0,0.0,1.0,
wave-6-2014-br,6,2.0,1.0,3.0,0.0,1.5,
wave-6-2014-br,6,2.0,1.0,4.0,0.0,1.75,
wave-6-2014-br,6,2.0,1.0,1.0,0.0,1.0,
wave-6-2014-br,6,1.0,1.0,2.0,2.0,1.5,
wave-6-2014-br,6,1.0,1.0,1.0,0.0,0.75,
wave-6-2014-br,6,2.0,1.0,3.0,0.0,1.5,
wave-6-2014-br,6,1.0,1.0,7.0,0.0,2.25,
wave-6-2014-br,6,1.0,1.0,1.0,1.0,1.0,
wave-6-2014-br,6,1.0,2.0,8.0,0.0,2.75,
wave-6-2014-br,6,1.0,1.0,1.0,0.0,0.75,
wave-6-2014-br,6,1.0,1.0,1.0,0.0,0.75,
wave-6-2014-br,6,1.0,1.0,7.0,0.0,2.25,
wave-6-2014-br,6,1.0,1.0,1.0,0.0,0.75,
wave-6-2014-br,6,2.0,1.0,2.0,0.0,1.25,
wave-6-2014-br,6,2.0,1.0,3.0,0.0,1.5,
wave-6-2014-br,6,2.0,1.0,2.0,0.0,1.25,
wave-6-2014-br,6,1.0,1.0,1.0,0.0,0.75,
wave-6-2014-br,6,4.0,1.0,2.0,0.0,1.75,
wave-6-2014-br,6,2.0,1.0,2.0,2.0,1.75,
wave-6-2014-br,6,1.0,1.0,8.0,0.0,2.5,
wave-6-2014-br,6,2.0,1.0,2.0,0.0,1.25,
wave-6-2014-br,6,2.0,1.0,8.0,0.0,2.75,
wave-6-2014-br,6,2.0,1.0,3.0,1.0,1.75,
wave-6-2014-br,6,1.0,1.0,2.0,0.0,1.0,
wave-6-2014-br,6,2.0,1.0,1.0,0.0,1.0,
wave-6-2014-br,6,2.0,1.0,2.0,0.0,1.25,
wave-6-2014-br,6,2.0,2.0,8.0,0.0,3.0,
wave-6-2014-br,6,2.0,1.0,2.0,2.0,1.75,
wave-6-2014-br,6,2.0,1.0,7.0,0.0,2.5,
wave-6-2014-br,6,2.0,1.0,,0.0,1.0,
wave-6-2014-br,6,1.0,1.0,1.0,0.0,0.75,
wave-6-2014-br,6,2.0,1.0,1.0,1.0,1.25,
wave-6-2014-br,6,1.0,1.0,3.0,0.0,1.25,
wave-6-2014-br,6,2.0,1.0,1.0,0.0,1.0,
wave-6-2014-br,6,1.0,1.0,1.0,0.0,0.75,
wave-6-2014-br,6,2.0,1.0,2.0,0.0,1.25,
wave-6-2014-br,6,2.0,1.0,2.0,0.0,1.25,
wave-6-2014-br,6,1.0,1.0,1.0,0.0,0.75,
wave-6-2014-br,6,2.0,1.0,3.0,0.0,1.5,
wave-6-2014-br,6,1.0,1.0,1.0,0.0,0.75,
wave-6-2014-br,6,2.0,1.0,1.0,0.0,1.0,
wave-6-2014-br,6,2.0,1.0,3.0,0.0,1.5,
wave-6-2014-br,6,2.0,1.0,1.0,0.0,1.0,
wave-6-2014-br,6,2.0,1.0,2.0,0.0,1.25,
wave-6-2014-br,6,2.0,1.0,1.0,0.0,1.0,
wave-6-2014-br,6,1.0,1.0,1.0,2.0,1.25,
wave-6-2014-br,6,1.0,1.0,2.0,0.0,1.0,
wave-6-2014-br,6,2.0,1.0,1.0,0.0,1.0,
wave-6-2014-br,6,1.0,1.0,1.0,1.0,1.0,
wave-6-2014-br,6,1.0,1.0,1.0,0.0,0.75,
wave-6-2014-br,6,2.0,1.0,3.0,0.0,1.5,
wave-6-2014-br,6,2.0,1.0,1.0,2.0,1.5,
wave-6-2014-br,6,1.0,1.0,1.0,0.0,0.75,
wave-6-2014-br,6,2.0,1.0,2.0,0.0,1.25,
wave-6-2014-br,6,1.0,1.0,2.0,0.0,1.0,
wave-6-2014-br,6,2.0,1.0,7.0,0.0,2.5,
wave-6-2014-br,6,2.0,1.0,2.0,1.0,1.5,
wave-6-2014-br,6,1.0,1.0,1.0,0.0,0.75,
wave-6-2014-br,6,1.0,1.0,1.0,0.0,0.75,
wave-6-2014-br,6,2.0,1.0,1.0,0.0,1.0,
wave-6-2014-br,6,2.0,1.0,2.0,0.0,1.25,
wave-7-2018-br,7,1.0,,,2.0,1.5,201805.0
wave-7-2018-br,7,2.0,2.0,7.0,0.0,2.75,201805.0
wave-7-2018-br,7,2.0,2.0,2.0,0.0,1.5,201805.0
wave-7-2018-br,7,2.0,2.0,7.0,0.0,2.75,201805.0
wave-7-2018-br,7,2.0,1.0,7.0,2.0,3.0,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,2.0,2.0,2.0,0.0,1.5,201805.0
wave-7-2018-br,7,1.0,2.0,7.0,2.0,3.0,201805.0
wave-7-2018-br,7,2.0,,2.0,2.0,2.0,201805.0
wave-7-2018-br,7,1.0,2.0,3.0,0.0,1.5,201805.0
wave-7-2018-br,7,2.0,1.0,2.0,2.0,1.75,201805.0
wave-7-2018-br,7,2.0,1.0,6.0,0.0,2.25,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,2.0,1.5,201805.0
wave-7-2018-br,7,1.0,2.0,7.0,0.0,2.5,201805.0
wave-7-2018-br,7,1.0,2.0,7.0,0.0,2.5,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,2.0,2.0,7.0,2.0,3.25,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,2.0,1.75,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,2.0,2.0,4.0,0.0,2.0,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,2.0,2.0,3.0,0.0,1.75,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,0.0,1.0,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,0.0,1.0,201805.0
wave-7-2018-br,7,1.0,2.0,4.0,0.0,1.75,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,2.0,1.75,201805.0
wave-7-2018-br,7,2.0,2.0,1.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,2.0,1.75,201805.0
wave-7-2018-br,7,2.0,2.0,2.0,2.0,2.0,201805.0
wave-7-2018-br,7,1.0,2.0,8.0,0.0,2.75,201805.0
wave-7-2018-br,7,2.0,2.0,2.0,0.0,1.5,201805.0
wave-7-2018-br,7,2.0,2.0,1.0,2.0,1.75,201805.0
wave-7-2018-br,7,1.0,2.0,7.0,0.0,2.5,201805.0
wave-7-2018-br,7,1.0,1.0,4.0,0.0,1.5,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,0.0,1.0,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,2.0,1.5,201805.0
wave-7-2018-br,7,1.0,2.0,7.0,0.0,2.5,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,2.0,,,0.0,1.0,201805.0
wave-7-2018-br,7,1.0,,7.0,0.0,2.6666666666666665,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,2.0,1.75,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,2.0,1.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,,7.0,0.0,2.6666666666666665,201805.0
wave-7-2018-br,7,1.0,1.0,8.0,0.0,2.5,201805.0
wave-7-2018-br,7,1.0,2.0,7.0,0.0,2.5,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,2.0,1.75,201805.0
wave-7-2018-br,7,1.0,1.0,1.0,0.0,0.75,201805.0
wave-7-2018-br,7,2.0,2.0,2.0,0.0,1.5,201805.0
wave-7-2018-br,7,1.0,2.0,3.0,2.0,2.0,201805.0
wave-7-2018-br,7,1.0,2.0,7.0,0.0,2.5,201805.0
wave-7-2018-br,7,1.0,2.0,7.0,0.0,2.5,201805.0
wave-7-2018-br,7,2.0,1.0,8.0,0.0,2.75,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,0.0,1.0,201805.0
wave-7-2018-br,7,1.0,2.0,7.0,0.0,2.5,201805.0
wave-7-2018-br,7,2.0,,,,2.0,201805.0
wave-7-2018-br,7,2.0,2.0,7.0,0.0,2.75,201805.0
wave-7-2018-br,7,2.0,2.0,4.0,0.0,2.0,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,2.0,1.5,201805.0
wave-7-2018-br,7,1.0,2.0,3.0,0.0,1.5,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,7.0,0.0,2.5,201805.0
wave-7-2018-br,7,1.0,2.0,7.0,0.0,2.5,201805.0
wave-7-2018-br,7,1.0,1.0,1.0,0.0,0.75,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,0.0,1.0,201805.0
wave-7-2018-br,7,1.0,2.0,3.0,2.0,2.0,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,2.0,1.75,201805.0
wave-7-2018-br,7,2.0,1.0,5.0,0.0,2.0,201805.0
wave-7-2018-br,7,1.0,2.0,8.0,0.0,2.75,201805.0
wave-7-2018-br,7,2.0,2.0,3.0,0.0,1.75,201805.0
wave-7-2018-br,7,1.0,,7.0,0.0,2.6666666666666665,201805.0
wave-7-2018-br,7,2.0,2.0,7.0,0.0,2.75,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,2.0,1.75,201805.0
wave-7-2018-br,7,2.0,2.0,1.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,,,,1.0,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,2.0,1.5,201805.0
wave-7-2018-br,7,2.0,2.0,3.0,2.0,2.25,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,2.0,1.5,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,7.0,0.0,2.5,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,,8.0,2.0,3.6666666666666665,201805.0
wave-7-2018-br,7,2.0,,7.0,0.0,3.0,201805.0
wave-7-2018-br,7,1.0,2.0,7.0,0.0,2.5,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,8.0,2.0,3.25,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,0.0,1.0,201805.0
wave-7-2018-br,7,1.0,1.0,2.0,0.0,1.0,201805.0
wave-7-2018-br,7,1.0,2.0,4.0,0.0,1.75,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,3.0,2.0,2.0,201805.0
wave-7-2018-br,7,1.0,2.0,4.0,0.0,1.75,201805.0
wave-7-2018-br,7,1.0,1.0,2.0,0.0,1.0,201805.0
wave-7-2018-br,7,1.0,2.0,4.0,0.0,1.75,201805.0
wave-7-2018-br,7,1.0,2.0,7.0,0.0,2.5,201805.0
wave-7-2018-br,7,1.0,2.0,7.0,2.0,3.0,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,2.0,1.75,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,0.0,1.0,201805.0
wave-7-2018-br,7,1.0,2.0,3.0,2.0,2.0,201805.0
wave-7-2018-br,7,2.0,2.0,7.0,0.0,2.75,201805.0
wave-7-2018-br,7,1.0,1.0,5.0,2.0,2.25,201805.0
wave-7-2018-br,7,1.0,2.0,8.0,2.0,3.25,201805.0
wave-7-2018-br,7,2.0,2.0,1.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,0.0,1.0,201805.0
wave-7-2018-br,7,2.0,2.0,2.0,0.0,1.5,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,2.0,2.0,1.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,1.0,3.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,,0.0,1.0,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,1.0,1.5,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,0.0,1.0,201805.0
wave-7-2018-br,7,2.0,2.0,6.0,0.0,2.5,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,2.0,1.5,201805.0
wave-7-2018-br,7,1.0,1.0,3.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,7.0,0.0,2.5,201805.0
wave-7-2018-br,7,1.0,1.0,7.0,0.0,2.25,201805.0
wave-7-2018-br,7,1.0,1.0,7.0,2.0,2.75,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,,1.3333333333333333,201805.0
wave-7-2018-br,7,2.0,2.0,4.0,0.0,2.0,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,7.0,0.0,2.5,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,0.0,1.0,201805.0
wave-7-2018-br,7,1.0,2.0,3.0,0.0,1.5,201805.0
wave-7-2018-br,7,2.0,2.0,1.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,2.0,1.5,201805.0
wave-7-2018-br,7,2.0,2.0,1.0,2.0,1.75,201805.0
wave-7-2018-br,7,2.0,2.0,8.0,0.0,3.0,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,0.0,1.0,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,0.0,1.0,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,0.0,1.0,201805.0
wave-7-2018-br,7,1.0,2.0,4.0,0.0,1.75,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,2.0,2.0,1.0,0.0,1.25,201805.0
wave-7-2018-br,7,2.0,2.0,4.0,2.0,2.5,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,4.0,0.0,1.75,201805.0
wave-7-2018-br,7,1.0,2.0,7.0,0.0,2.5,201805.0
wave-7-2018-br,7,1.0,2.0,8.0,0.0,2.75,201805.0
wave-7-2018-br,7,1.0,2.0,8.0,0.0,2.75,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,0.0,1.0,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,2.0,1.75,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,2.0,1.5,201805.0
wave-7-2018-br,7,1.0,2.0,3.0,0.0,1.5,201805.0
wave-7-2018-br,7,2.0,2.0,2.0,0.0,1.5,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,0.0,1.0,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,2.0,,8.0,0.0,3.3333333333333335,201805.0
wave-7-2018-br,7,1.0,2.0,4.0,0.0,1.75,201805.0
wave-7-2018-br,7,1.0,2.0,3.0,0.0,1.5,201805.0
wave-7-2018-br,7,1.0,,2.0,,1.5,201805.0
wave-7-2018-br,7,1.0,1.0,1.0,2.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,7.0,0.0,2.5,201805.0
wave-7-2018-br,7,1.0,2.0,8.0,0.0,2.75,201805.0
wave-7-2018-br,7,2.0,2.0,2.0,0.0,1.5,201805.0
wave-7-2018-br,7,1.0,2.0,7.0,0.0,2.5,201805.0
wave-7-2018-br,7,2.0,1.0,8.0,0.0,2.75,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,2.0,2.0,2.0,0.0,1.5,201805.0
wave-7-2018-br,7,1.0,,2.0,2.0,1.6666666666666667,201805.0
wave-7-2018-br,7,2.0,1.0,3.0,2.0,2.0,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,3.0,0.0,1.5,201805.0
wave-7-2018-br,7,2.0,2.0,1.0,0.0,1.25,201805.0
wave-7-2018-br,7,2.0,,7.0,0.0,3.0,201805.0
wave-7-2018-br,7,2.0,2.0,1.0,0.0,1.25,201805.0
wave-7-2018-br,7,2.0,2.0,2.0,,2.0,201805.0
wave-7-2018-br,7,1.0,,7.0,0.0,2.6666666666666665,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,8.0,2.0,3.25,201805.0
wave-7-2018-br,7,1.0,1.0,4.0,1.0,1.75,201805.0
wave-7-2018-br,7,1.0,2.0,7.0,0.0,2.5,201805.0
wave-7-2018-br,7,1.0,2.0,3.0,0.0,1.5,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,0.0,1.0,201805.0
wave-7-2018-br,7,1.0,2.0,7.0,0.0,2.5,201805.0
wave-7-2018-br,7,1.0,,8.0,0.0,3.0,201805.0
wave-7-2018-br,7,1.0,1.0,2.0,0.0,1.0,201805.0
wave-7-2018-br,7,1.0,2.0,3.0,0.0,1.5,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,2.0,1.75,201805.0
wave-7-2018-br,7,2.0,2.0,3.0,1.0,2.0,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,2.0,1.75,201805.0
wave-7-2018-br,7,1.0,1.0,8.0,0.0,2.5,201805.0
wave-7-2018-br,7,1.0,2.0,8.0,0.0,2.75,201805.0
wave-7-2018-br,7,2.0,2.0,2.0,0.0,1.5,201805.0
wave-7-2018-br,7,2.0,,2.0,2.0,2.0,201805.0
wave-7-2018-br,7,1.0,2.0,8.0,0.0,2.75,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,,3.0,0.0,1.3333333333333333,201805.0
wave-7-2018-br,7,1.0,2.0,7.0,0.0,2.5,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,2.0,1.75,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,5.0,0.0,2.0,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,,1.0,1.3333333333333333,201805.0
wave-7-2018-br,7,2.0,2.0,3.0,0.0,1.75,201805.0
wave-7-2018-br,7,2.0,2.0,2.0,1.0,1.75,201805.0
wave-7-2018-br,7,1.0,2.0,3.0,2.0,2.0,201805.0
wave-7-2018-br,7,1.0,2.0,7.0,0.0,2.5,201805.0
wave-7-2018-br,7,1.0,2.0,3.0,2.0,2.0,201805.0
wave-7-2018-br,7,2.0,2.0,2.0,0.0,1.5,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,2.0,1.5,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,,,0.0,0.5,201805.0
wave-7-2018-br,7,1.0,2.0,8.0,0.0,2.75,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,2.0,1.5,201805.0
wave-7-2018-br,7,1.0,2.0,4.0,0.0,1.75,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,0.0,1.0,201805.0
wave-7-2018-br,7,2.0,2.0,3.0,2.0,2.25,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,3.0,,2.0,201805.0
wave-7-2018-br,7,1.0,,8.0,0.0,3.0,201805.0
wave-7-2018-br,7,2.0,2.0,8.0,0.0,3.0,201805.0
wave-7-2018-br,7,2.0,2.0,7.0,0.0,2.75,201805.0
wave-7-2018-br,7,1.0,2.0,8.0,2.0,3.25,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,2.0,1.75,201805.0
wave-7-2018-br,7,1.0,1.0,8.0,0.0,2.5,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,0.0,1.0,201805.0
wave-7-2018-br,7,1.0,2.0,8.0,0.0,2.75,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,0.0,1.0,201805.0
wave-7-2018-br,7,1.0,2.0,3.0,2.0,2.0,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,,7.0,0.0,2.6666666666666665,201805.0
wave-7-2018-br,7,2.0,1.0,1.0,0.0,1.0,201805.0
wave-7-2018-br,7,2.0,2.0,1.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,8.0,0.0,2.75,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,3.0,0.0,1.5,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,0.0,1.0,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,0.0,1.0,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,7.0,0.0,2.5,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,,1.6666666666666667,201805.0
wave-7-2018-br,7,2.0,2.0,2.0,0.0,1.5,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,3.0,0.0,1.5,201805.0
wave-7-2018-br,7,1.0,2.0,4.0,0.0,1.75,201805.0
wave-7-2018-br,7,2.0,2.0,8.0,0.0,3.0,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,2.0,2.0,2.0,2.0,2.0,201805.0
wave-7-2018-br,7,1.0,1.0,8.0,0.0,2.5,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,0.0,1.0,201805.0
wave-7-2018-br,7,1.0,2.0,7.0,0.0,2.5,201805.0
wave-7-2018-br,7,1.0,1.0,2.0,0.0,1.0,201805.0
wave-7-2018-br,7,2.0,2.0,2.0,0.0,1.5,201805.0
wave-7-2018-br,7,1.0,2.0,6.0,0.0,2.25,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,2.0,1.75,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,0.0,1.0,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,0.0,1.0,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,2.0,2.0,1.0,2.0,1.75,201805.0
wave-7-2018-br,7,2.0,2.0,2.0,0.0,1.5,201805.0
wave-7-2018-br,7,2.0,2.0,2.0,0.0,1.5,201805.0
wave-7-2018-br,7,2.0,2.0,1.0,2.0,1.75,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,1.0,1.0,1.0,1.0,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,1.0,1.5,201805.0
wave-7-2018-br,7,1.0,1.0,3.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,3.0,0.0,1.5,201805.0
wave-7-2018-br,7,1.0,1.0,1.0,0.0,0.75,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,2.0,1.75,201805.0
wave-7-2018-br,7,1.0,,8.0,0.0,3.0,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,2.0,1.75,201805.0
wave-7-2018-br,7,2.0,2.0,2.0,0.0,1.5,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,7.0,2.0,3.0,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,2.0,2.0,2.0,0.0,1.5,201805.0
wave-7-2018-br,7,1.0,1.0,1.0,0.0,0.75,201805.0
wave-7-2018-br,7,2.0,2.0,4.0,1.0,2.25,201805.0
wave-7-2018-br,7,2.0,2.0,2.0,1.0,1.75,201805.0
wave-7-2018-br,7,2.0,2.0,1.0,0.0,1.25,201805.0
wave-7-2018-br,7,2.0,2.0,2.0,0.0,1.5,201805.0
wave-7-2018-br,7,1.0,2.0,3.0,0.0,1.5,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,2.0,1.75,201805.0
wave-7-2018-br,7,1.0,2.0,3.0,0.0,1.5,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,2.0,2.0,3.0,0.0,1.75,201805.0
wave-7-2018-br,7,1.0,2.0,3.0,0.0,1.5,201805.0
wave-7-2018-br,7,2.0,2.0,2.0,0.0,1.5,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,0.0,1.0,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,2.0,1.75,201805.0
wave-7-2018-br,7,1.0,1.0,4.0,1.0,1.75,201805.0
wave-7-2018-br,7,2.0,,,0.0,1.0,201805.0
wave-7-2018-br,7,1.0,2.0,7.0,0.0,2.5,201805.0
wave-7-2018-br,7,2.0,2.0,8.0,2.0,3.5,201805.0
wave-7-2018-br,7,2.0,2.0,2.0,2.0,2.0,201805.0
wave-7-2018-br,7,2.0,2.0,1.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,,7.0,0.0,2.6666666666666665,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,7.0,0.0,2.5,201805.0
wave-7-2018-br,7,2.0,1.0,1.0,0.0,1.0,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,,3.0,,2.0,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,2.0,2.0,1.0,0.0,1.25,201805.0
wave-7-2018-br,7,2.0,2.0,7.0,0.0,2.75,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,2.0,1.5,201805.0
wave-7-2018-br,7,2.0,2.0,3.0,2.0,2.25,201805.0
wave-7-2018-br,7,1.0,2.0,1.0,2.0,1.5,201805.0
wave-7-2018-br,7,1.0,1.0,2.0,0.0,1.0,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,2.0,0.0,1.25,201805.0
wave-7-2018-br,7,1.0,2.0,3.0,2.0,2.0,201805.0
